time,Q1,Q2,T1,T2,Tp
3084,30,0,300.264,297.633,298.158
3084.5,30,0,300.277,297.621,298.157
3085,30,0,300.287,297.611,298.156
3085.5,30,0,300.272,297.59,298.167
3086,30,0,300.261,297.574,298.174
3086.5,30,0,300.248,297.59,298.182
3087,30,0,300.237,297.604,298.19
3087.5,30,0,300.251,297.595,298.192
3088,30,0,300.262,297.588,298.195
3088.5,30,0,300.271,297.592,298.215
3089,30,0,300.277,297.594,298.231
3089.5,30,0,300.222,297.607,298.208
3090,30,0,300.179,297.617,298.192
3090.5,30,0,300.17,297.635,298.208
3091,30,0,300.164,297.65,298.221
3091.5,30,0,300.181,297.679,298.204
3092,30,0,300.194,297.701,298.191
3092.5,30,0,300.216,297.694,298.17
3093,30,0,300.233,297.688,298.156
3093.5,30,0,300.228,297.737,298.151
3094,30,0,300.225,297.775,298.147
3094.5,30,0,300.225,297.734,298.124
3095,30,0,300.225,297.703,298.105
3095.5,30,0,300.212,297.673,298.125
3096,30,0,300.201,297.65,298.142
3096.5,30,0,300.176,297.661,298.164
3097,30,0,300.156,297.671,298.181
3097.5,30,0,300.203,297.667,298.177
3098,30,0,300.239,297.665,298.174
3098.5,30,0,300.22,297.66,298.195
3099,30,0,300.205,297.657,298.212
3099.5,30,0,300.189,297.677,298.213
3100,30,0,300.177,297.692,298.214
3100.5,30,0,300.183,297.709,298.252
3101,30,0,300.189,297.723,298.282
3101.5,30,0,300.226,297.678,298.228
3102,30,0,300.255,297.644,298.185
3102.5,30,0,300.278,297.632,298.171
3103,30,0,300.295,297.623,298.16
3103.5,30,0,300.267,297.598,298.19
3104,30,0,300.245,297.578,298.213
3104.5,30,0,300.222,297.623,298.215
3105,30,0,300.203,297.659,298.217
3105.5,30,0,300.22,297.638,298.224
3106,30,0,300.233,297.621,298.23
3106.5,30,0,300.239,297.648,298.246
3107,30,0,300.244,297.668,298.258
3107.5,30,0,300.205,297.654,298.245
3108,30,0,300.175,297.642,298.235
3108.5,30,0,300.155,297.627,298.221
3109,30,0,300.139,297.614,298.212
3109.5,30,0,300.19,297.648,298.198
3110,30,0,300.229,297.673,298.188
3110.5,30,0,300.24,297.659,298.184
3111,30,0,300.25,297.648,298.179
3111.5,30,0,300.205,297.684,298.154
3112,30,0,300.17,297.714,298.135
3112.5,30,0,300.175,297.733,298.159
3113,30,0,300.178,297.748,298.177
3113.5,30,0,300.177,297.721,298.19
3114,30,0,300.176,297.7,298.199
3114.5,30,0,300.19,297.662,298.215
3115,30,0,300.201,297.632,298.228
3115.5,30,0,300.188,297.603,298.217
3116,30,0,300.177,297.579,298.208
3116.5,30,0,300.175,297.605,298.263
3117,30,0,300.173,297.626,298.307
3117.5,30,0,300.15,297.656,298.27
3118,30,0,300.133,297.679,298.242
3118.5,30,0,300.164,297.681,298.248
3119,30,0,300.188,297.682,298.252
3119.5,30,0,300.212,297.654,298.264
3120,30,0,300.232,297.632,298.273
3120.5,30,0,300.197,297.672,298.278
3121,30,0,300.168,297.703,298.282
3121.5,30,0,300.167,297.688,298.292
3122,30,0,300.166,297.677,298.301
3122.5,30,0,300.165,297.651,298.293
3123,30,0,300.164,297.632,298.287
3123.5,30,0,300.189,297.627,298.285
3124,30,0,300.209,297.623,298.282
3124.5,30,0,300.239,297.635,298.25
3125,30,0,300.264,297.645,298.224
3125.5,30,0,300.275,297.635,298.23
3126,30,0,300.284,297.629,298.235
3126.5,30,0,300.303,297.684,298.236
3127,30,0,300.319,297.728,298.237
3127.5,30,0,300.283,297.71,298.267
3128,30,0,300.256,297.695,298.289
3128.5,30,0,300.261,297.667,298.246
3129,30,0,300.265,297.645,298.212
3129.5,30,0,300.262,297.614,298.23
3130,30,0,300.26,297.59,298.245
3130.5,30,0,300.287,297.637,298.224
3131,30,0,300.309,297.672,298.208
3131.5,30,0,300.305,297.682,298.22
3132,30,0,300.303,297.689,298.23
3132.5,30,0,300.28,297.681,298.219
3133,30,0,300.262,297.675,298.21
3133.5,30,0,300.237,297.676,298.239
3134,30,0,300.217,297.676,298.259
3134.5,30,0,300.208,297.676,298.263
3135,30,0,300.2,297.676,298.265
3135.5,30,0,300.19,297.676,298.237
3136,30,0,300.183,297.677,298.214
3136.5,30,0,300.164,297.739,298.221
3137,30,0,300.149,297.788,298.228
3137.5,30,0,300.144,297.748,298.25
3138,30,0,300.142,297.717,298.267
3138.5,30,0,300.137,297.711,298.235
3139,30,0,300.134,297.705,298.209
3139.5,30,0,300.134,297.714,298.263
3140,30,0,300.134,297.72,298.304
3140.5,30,0,300.182,297.687,298.286
3141,30,0,300.22,297.661,298.271
3141.5,30,0,300.242,297.679,298.302
3142,30,0,300.259,297.693,298.326
3142.5,30,0,300.243,297.719,298.346
3143,30,0,300.229,297.737,298.361
3143.5,30,0,300.267,297.705,298.326
3144,30,0,300.298,297.679,298.3
3144.5,30,0,300.234,297.703,298.246
3145,30,0,300.186,297.721,298.203
3145.5,30,0,300.194,297.717,298.229
3146,30,0,300.201,297.715,298.25
3146.5,30,0,300.223,297.719,298.241
3147,30,0,300.24,297.721,298.235
3147.5,30,0,300.221,297.755,298.236
3148,30,0,300.205,297.782,298.237
3148.5,30,0,300.247,297.78,298.254
3149,30,0,300.278,297.778,298.268
3149.5,30,0,300.292,297.749,298.297
3150,30,0,300.302,297.727,298.32
3150.5,30,0,300.3,297.675,298.298
3151,30,0,300.299,297.634,298.281
3151.5,30,0,300.28,297.667,298.274
3152,30,0,300.265,297.693,298.268
3152.5,30,0,300.239,297.687,298.287
3153,30,0,300.22,297.682,298.301
3153.5,30,0,300.234,297.697,298.3
3154,30,0,300.247,297.709,298.297
3154.5,30,0,300.234,297.751,298.3
3155,30,0,300.225,297.786,298.301
3155.5,30,0,300.223,297.755,298.281
3156,30,0,300.221,297.731,298.265
3156.5,30,0,300.251,297.719,298.242
3157,30,0,300.276,297.709,298.225
3157.5,30,0,300.289,297.686,298.208
3158,30,0,300.3,297.666,298.195
3158.5,30,0,300.304,297.637,298.258
3159,30,0,300.306,297.612,298.308
3159.5,30,0,300.308,297.65,298.317
3160,30,0,300.308,297.679,298.324
3160.5,30,0,300.292,297.698,298.281
3161,30,0,300.28,297.712,298.248
3161.5,30,0,300.276,297.736,298.284
3162,30,0,300.273,297.754,298.312
3162.5,30,0,300.242,297.745,298.33
3163,30,0,300.216,297.739,298.344
3163.5,30,0,300.205,297.737,298.326
3164,30,0,300.197,297.736,298.313
3164.5,30,0,300.221,297.747,298.315
3165,30,0,300.239,297.755,298.318
3165.5,30,0,300.254,297.727,298.312
3166,30,0,300.266,297.705,298.307
3166.5,30,0,300.25,297.693,298.304
3167,30,0,300.239,297.682,298.303
3167.5,30,0,300.212,297.698,298.286
3168,30,0,300.193,297.71,298.271
3168.5,30,0,300.212,297.708,298.278
3169,30,0,300.228,297.704,298.282
3169.5,30,0,300.228,297.692,298.271
3170,30,0,300.228,297.681,298.263
3170.5,30,0,300.255,297.687,298.247
3171,30,0,300.275,297.693,298.236
3171.5,30,0,300.282,297.704,298.257
3172,30,0,300.288,297.712,298.273
3172.5,30,0,300.299,297.734,298.264
3173,30,0,300.309,297.751,298.258
3173.5,30,0,300.309,297.701,298.207
3174,30,0,300.309,297.662,298.168
3174.5,30,0,300.272,297.642,298.157
3175,30,0,300.244,297.625,298.148
3175.5,30,0,300.262,297.61,298.187
3176,30,0,300.278,297.599,298.217
3176.5,30,0,300.264,297.649,298.221
3177,30,0,300.253,297.688,298.224
3177.5,30,0,300.275,297.693,298.23
3178,30,0,300.291,297.698,298.235
3178.5,30,0,300.272,297.727,298.262
3179,30,0,300.259,297.75,298.284
3179.5,30,0,300.25,297.759,298.267
3180,30,0,300.244,297.765,298.253
3180.5,30,0,300.264,297.729,298.234
3181,30,0,300.28,297.701,298.218
3181.5,30,0,300.259,297.659,298.215
3182,30,0,300.242,297.625,298.213
3182.5,30,0,300.245,297.605,298.201
3183,30,0,300.248,297.59,298.19
3183.5,30,0,300.231,297.62,298.206
3184,30,0,300.217,297.643,298.217
3184.5,30,0,300.225,297.645,298.217
3185,30,0,300.231,297.648,298.215
3185.5,30,0,300.209,297.679,298.262
3186,30,0,300.194,297.704,298.297
3186.5,30,0,300.208,297.698,298.243
3187,30,0,300.219,297.693,298.202
3187.5,30,0,300.247,297.668,298.265
3188,30,0,300.269,297.65,298.315
3188.5,30,0,300.264,297.638,298.302
3189,30,0,300.26,297.629,298.292
3189.5,30,0,300.256,297.662,298.303
3190,30,0,300.254,297.689,298.312
3190.5,30,0,300.273,297.693,298.314
3191,30,0,300.288,297.695,298.317
3191.5,30,0,300.316,297.684,298.33
3192,30,0,300.338,297.675,298.34
3192.5,30,0,300.347,297.678,298.344
3193,30,0,300.355,297.681,298.347
3193.5,30,0,300.338,297.692,298.384
3194,30,0,300.325,297.7,298.412
3194.5,30,0,300.341,297.678,298.413
3195,30,0,300.353,297.661,298.414
3195.5,30,0,300.352,297.626,298.363
3196,30,0,300.349,297.598,298.323
3196.5,30,0,300.349,297.605,298.298
3197,30,0,300.35,297.61,298.28
3197.5,30,0,300.317,297.616,298.287
3198,30,0,300.291,297.621,298.292
3198.5,30,0,300.281,297.643,298.297
3199,30,0,300.272,297.661,298.302
3199.5,30,0,300.271,297.665,298.29
3200,30,0,300.27,297.668,298.281
3200.5,30,0,300.265,297.687,298.297
3201,30,0,300.261,297.7,298.311
3201.5,30,0,300.265,297.67,298.298
3202,30,0,300.269,297.645,298.289
3202.5,30,0,300.288,297.678,298.279
3203,30,0,300.304,297.704,298.271
3203.5,30,0,300.298,297.714,298.243
3204,30,0,300.293,297.722,298.221
3204.5,30,0,300.304,297.738,298.19
3205,30,0,300.314,297.75,298.167
3205.5,30,0,300.319,297.714,298.195
3206,30,0,300.323,297.684,298.217
3206.5,30,0,300.328,297.668,298.226
3207,30,0,300.333,297.656,298.234
3207.5,30,0,300.3,297.668,298.218
3208,30,0,300.273,297.677,298.204
3208.5,30,0,300.27,297.728,298.242
3209,30,0,300.267,297.767,298.27
3209.5,30,0,300.275,297.775,298.269
3210,30,0,300.281,297.781,298.267
3210.5,30,0,300.293,297.791,298.257
3211,30,0,300.302,297.798,298.25
3211.5,30,0,300.31,297.799,298.284
3212,30,0,300.316,297.8,298.312
3212.5,30,0,300.33,297.769,298.311
3213,30,0,300.339,297.745,298.311
3213.5,30,0,300.322,297.714,298.304
3214,30,0,300.31,297.69,298.301
3214.5,30,0,300.299,297.69,298.3
3215,30,0,300.292,297.69,298.3
3215.5,30,0,300.308,297.758,298.297
3216,30,0,300.321,297.81,298.296
3216.5,30,0,300.356,297.795,298.314
3217,30,0,300.385,297.783,298.329
3217.5,30,0,300.355,297.781,298.325
3218,30,0,300.332,297.778,298.323
3218.5,30,0,300.354,297.754,298.325
3219,30,0,300.37,297.734,298.325
3219.5,30,0,300.402,297.749,298.278
3220,30,0,300.425,297.76,298.241
3220.5,30,0,300.413,297.731,298.268
3221,30,0,300.403,297.708,298.29
3221.5,30,0,300.374,297.727,298.297
3222,30,0,300.349,297.743,298.303
3222.5,30,0,300.337,297.742,298.284
3223,30,0,300.327,297.742,298.269
3223.5,30,0,300.347,297.743,298.298
3224,30,0,300.361,297.743,298.323
3224.5,30,0,300.376,297.761,298.326
3225,30,0,300.388,297.775,298.33
3225.5,30,0,300.377,297.776,298.341
3226,30,0,300.369,297.776,298.35
3226.5,30,0,300.327,297.738,298.365
3227,30,0,300.297,297.709,298.379
3227.5,30,0,300.299,297.703,298.357
3228,30,0,300.302,297.698,298.345
3228.5,30,0,300.294,297.683,298.325
3229,30,0,300.288,297.672,298.309
3229.5,30,0,300.291,297.716,298.279
3230,30,0,300.293,297.751,298.254
3230.5,30,0,300.273,297.751,298.3
3231,30,0,300.259,297.751,298.334
3231.5,30,0,300.272,297.77,298.324
3232,30,0,300.284,297.784,298.315
3232.5,30,0,300.283,297.764,298.308
3233,30,0,300.282,297.748,298.303
3233.5,30,0,300.293,297.729,298.297
3234,30,0,300.303,297.715,298.293
3234.5,30,0,300.295,297.733,298.276
3235,30,0,300.291,297.747,298.263
3235.5,30,0,300.267,297.738,298.293
3236,30,0,300.249,297.732,298.317
3236.5,30,0,300.278,297.716,298.293
3237,30,0,300.302,297.704,298.275
3237.5,30,0,300.31,297.722,298.311
3238,30,0,300.316,297.736,298.339
3238.5,30,0,300.316,297.714,298.362
3239,30,0,300.317,297.695,298.38
3239.5,30,0,300.342,297.733,298.339
3240,30,0,300.361,297.761,298.307
3240.5,30,0,300.33,297.789,298.302
3241,30,0,300.304,297.81,298.297
3241.5,30,0,300.292,297.773,298.322
3242,30,0,300.283,297.744,298.34
3242.5,30,0,300.309,297.709,298.339
3243,30,0,300.33,297.682,298.337
3243.5,30,0,300.297,297.708,298.351
3244,30,0,300.27,297.727,298.362
3244.5,30,0,300.292,297.722,298.362
3245,30,0,300.309,297.719,298.363
3245.5,30,0,300.321,297.731,298.406
3246,30,0,300.331,297.739,298.44
3246.5,30,0,300.297,297.742,298.387
3247,30,0,300.271,297.744,298.348
3247.5,30,0,300.264,297.743,298.354
3248,30,0,300.258,297.74,298.361
3248.5,30,0,300.261,297.727,298.356
3249,30,0,300.262,297.716,298.352
3249.5,30,0,300.267,297.753,298.381
3250,30,0,300.271,297.78,298.405
3250.5,30,0,300.258,297.755,298.375
3251,30,0,300.248,297.734,298.353
3251.5,30,0,300.27,297.7,298.303
3252,30,0,300.288,297.673,298.264
3252.5,30,0,300.319,297.666,298.331
3253,30,0,300.343,297.66,298.383
3253.5,30,0,300.323,297.726,298.361
3254,30,0,300.309,297.777,298.342
3254.5,30,0,300.332,297.769,298.329
3255,30,0,300.35,297.762,298.318
3255.5,30,0,300.336,297.729,298.351
3256,30,0,300.323,297.703,298.378
3256.5,30,0,300.306,297.7,298.361
3257,30,0,300.293,297.699,298.348
3257.5,30,0,300.303,297.716,298.352
3258,30,0,300.311,297.729,298.356
3258.5,30,0,300.323,297.716,298.374
3259,30,0,300.336,297.706,298.389
3259.5,30,0,300.315,297.74,298.391
3260,30,0,300.3,297.769,298.394
3260.5,30,0,300.315,297.775,298.383
3261,30,0,300.326,297.778,298.375
3261.5,30,0,300.36,297.784,298.386
3262,30,0,300.388,297.788,298.395
3262.5,30,0,300.396,297.776,298.375
3263,30,0,300.4,297.767,298.359
3263.5,30,0,300.409,297.71,298.362
3264,30,0,300.416,297.665,298.364
3264.5,30,0,300.389,297.65,298.345
3265,30,0,300.367,297.64,298.329
3265.5,30,0,300.355,297.672,298.328
3266,30,0,300.345,297.698,298.326
3266.5,30,0,300.381,297.712,298.368
3267,30,0,300.409,297.723,298.4
3267.5,30,0,300.427,297.738,298.407
3268,30,0,300.442,297.75,298.413
3268.5,30,0,300.447,297.753,298.391
3269,30,0,300.45,297.755,298.373
3269.5,30,0,300.443,297.745,298.379
3270,30,0,300.437,297.738,298.385
3270.5,30,0,300.449,297.72,298.405
3271,30,0,300.458,297.705,298.419
3271.5,30,0,300.409,297.732,298.372
3272,30,0,300.372,297.755,298.335
3272.5,30,0,300.372,297.726,298.347
3273,30,0,300.372,297.704,298.358
3273.5,30,0,300.356,297.699,298.373
3274,30,0,300.344,297.697,298.385
3274.5,30,0,300.345,297.709,298.367
3275,30,0,300.348,297.72,298.353
3275.5,30,0,300.398,297.731,298.311
3276,30,0,300.437,297.739,298.279
3276.5,30,0,300.396,297.762,298.29
3277,30,0,300.364,297.781,298.3
3277.5,30,0,300.326,297.783,298.302
3278,30,0,300.298,297.784,298.304
3278.5,30,0,300.345,297.782,298.336
3279,30,0,300.382,297.78,298.361
3279.5,30,0,300.369,297.777,298.323
3280,30,0,300.358,297.775,298.292
3280.5,30,0,300.32,297.748,298.336
3281,30,0,300.291,297.727,298.37
3281.5,30,0,300.298,297.737,298.37
3282,30,0,300.303,297.745,298.37
3282.5,30,0,300.326,297.731,298.374
3283,30,0,300.343,297.719,298.378
3283.5,30,0,300.352,297.749,298.372
3284,30,0,300.358,297.771,298.367
3284.5,30,0,300.393,297.782,298.394
3285,30,0,300.421,297.789,298.414
3285.5,30,0,300.403,297.797,298.387
3286,30,0,300.388,297.803,298.367
3286.5,30,0,300.431,297.786,298.34
3287,30,0,300.465,297.771,298.318
3287.5,30,0,300.408,297.772,298.306
3288,30,0,300.363,297.772,298.296
3288.5,30,0,300.361,297.754,298.286
3289,30,0,300.36,297.739,298.279
3289.5,30,0,300.382,297.776,298.307
3290,30,0,300.399,297.804,298.33
3290.5,30,0,300.411,297.798,298.329
3291,30,0,300.42,297.794,298.329
3291.5,30,0,300.388,297.792,298.34
3292,30,0,300.364,297.791,298.348
3292.5,30,0,300.354,297.81,298.309
3293,30,0,300.348,297.826,298.279
3293.5,30,0,300.33,297.826,298.259
3294,30,0,300.316,297.827,298.245
3294.5,30,0,300.323,297.797,298.268
3295,30,0,300.328,297.772,298.286
3295.5,30,0,300.323,297.759,298.293
3296,30,0,300.319,297.748,298.3
3296.5,30,0,300.288,297.705,298.302
3297,30,0,300.265,297.673,298.302
3297.5,30,0,300.295,297.726,298.287
3298,30,0,300.319,297.767,298.276
3298.5,30,0,300.325,297.772,298.296
3299,30,0,300.33,297.775,298.311
3299.5,30,0,300.332,297.771,298.344
3300,30,0,300.334,297.769,298.368
3300.5,30,0,300.332,297.788,298.337
3301,30,0,300.331,297.804,298.313
3301.5,30,0,300.314,297.834,298.373
3302,30,0,300.3,297.859,298.419
3302.5,30,0,300.297,297.838,298.386
3303,30,0,300.294,297.822,298.362
3303.5,30,0,300.297,297.804,298.367
3304,30,0,300.299,297.791,298.37
3304.5,30,0,300.33,297.806,298.319
3305,30,0,300.353,297.819,298.28
3305.5,30,0,300.348,297.814,298.274
3306,30,0,300.344,297.81,298.27
3306.5,30,0,300.337,297.788,298.313
3307,30,0,300.331,297.772,298.347
3307.5,30,0,300.35,297.767,298.368
3308,30,0,300.365,297.764,298.384
3308.5,30,0,300.387,297.792,298.387
3309,30,0,300.404,297.814,298.39
3309.5,30,0,300.405,297.792,298.372
3310,30,0,300.405,297.775,298.358
3310.5,30,0,300.414,297.747,298.373
3311,30,0,300.421,297.725,298.384
3311.5,30,0,300.408,297.723,298.412
3312,30,0,300.398,297.722,298.434
3312.5,30,0,300.363,297.723,298.441
3313,30,0,300.334,297.725,298.446
3313.5,30,0,300.314,297.765,298.434
3314,30,0,300.297,297.795,298.425
3314.5,30,0,300.326,297.8,298.418
3315,30,0,300.349,297.804,298.412
3315.5,30,0,300.393,297.777,298.444
3316,30,0,300.427,297.755,298.468
3316.5,30,0,300.405,297.769,298.488
3317,30,0,300.388,297.78,298.503
3317.5,30,0,300.397,297.823,298.507
3318,30,0,300.404,297.856,298.51
3318.5,30,0,300.405,297.816,298.48
3319,30,0,300.405,297.784,298.458
3319.5,30,0,300.4,297.764,298.461
3320,30,0,300.397,297.748,298.462
3320.5,30,0,300.427,297.761,298.462
3321,30,0,300.452,297.772,298.462
3321.5,30,0,300.435,297.827,298.442
3322,30,0,300.421,297.87,298.427
3322.5,30,0,300.408,297.863,298.395
3323,30,0,300.398,297.858,298.369
3323.5,30,0,300.4,297.852,298.344
3324,30,0,300.403,297.847,298.324
3324.5,30,0,300.416,297.848,298.333
3325,30,0,300.427,297.848,298.339
3325.5,30,0,300.398,297.858,298.351
3326,30,0,300.375,297.865,298.359
3326.5,30,0,300.38,297.849,298.407
3327,30,0,300.383,297.836,298.444
3327.5,30,0,300.382,297.832,298.411
3328,30,0,300.382,297.828,298.385
3328.5,30,0,300.43,297.82,298.39
3329,30,0,300.466,297.812,298.394
3329.5,30,0,300.483,297.795,298.433
3330,30,0,300.496,297.782,298.463
3330.5,30,0,300.442,297.784,298.425
3331,30,0,300.4,297.786,298.396
3331.5,30,0,300.422,297.832,298.395
3332,30,0,300.439,297.867,298.394
3332.5,30,0,300.405,297.836,298.362
3333,30,0,300.38,297.811,298.337
3333.5,30,0,300.408,297.808,298.33
3334,30,0,300.43,297.804,298.325
3334.5,30,0,300.396,297.767,298.331
3335,30,0,300.37,297.738,298.337
3335.5,30,0,300.386,297.748,298.363
3336,30,0,300.399,297.755,298.385
3336.5,30,0,300.416,297.792,298.381
3337,30,0,300.431,297.821,298.379
3337.5,30,0,300.382,297.814,298.42
3338,30,0,300.344,297.808,298.452
3338.5,30,0,300.355,297.823,298.458
3339,30,0,300.364,297.837,298.463
3339.5,30,0,300.364,297.831,298.475
3340,30,0,300.365,297.827,298.485
3340.5,30,0,300.341,297.791,298.408
3341,30,0,300.322,297.762,298.348
3341.5,30,0,300.35,297.738,298.353
3342,30,0,300.371,297.72,298.356
3342.5,30,0,300.354,297.76,298.374
3343,30,0,300.341,297.791,298.389
3343.5,30,0,300.391,297.819,298.385
3344,30,0,300.43,297.839,298.381
3344.5,30,0,300.41,297.828,298.389
3345,30,0,300.396,297.819,298.394
3345.5,30,0,300.406,297.832,298.444
3346,30,0,300.416,297.843,298.483
3346.5,30,0,300.448,297.825,298.484
3347,30,0,300.472,297.81,298.485
3347.5,30,0,300.433,297.793,298.499
3348,30,0,300.404,297.778,298.51
3348.5,30,0,300.414,297.826,298.485
3349,30,0,300.421,297.863,298.467
3349.5,30,0,300.364,297.809,298.485
3350,30,0,300.32,297.767,298.499
3350.5,30,0,300.328,297.782,298.481
3351,30,0,300.336,297.794,298.467
3351.5,30,0,300.354,297.826,298.446
3352,30,0,300.369,297.852,298.429
3352.5,30,0,300.403,297.832,298.433
3353,30,0,300.43,297.819,298.436
3353.5,30,0,300.398,297.823,298.389
3354,30,0,300.374,297.828,298.352
3354.5,30,0,300.377,297.83,298.324
3355,30,0,300.381,297.832,298.302
3355.5,30,0,300.38,297.819,298.336
3356,30,0,300.378,297.809,298.363
3356.5,30,0,300.399,297.81,298.375
3357,30,0,300.416,297.812,298.385
3357.5,30,0,300.399,297.792,298.405
3358,30,0,300.386,297.776,298.419
3358.5,30,0,300.366,297.81,298.412
3359,30,0,300.35,297.836,298.406
3359.5,30,0,300.342,297.821,298.414
3360,30,0,300.336,297.81,298.42
3360.5,30,0,300.354,297.808,298.446
3361,30,0,300.37,297.805,298.467
3361.5,30,0,300.385,297.827,298.446
3362,30,0,300.397,297.843,298.43
3362.5,30,0,300.404,297.825,298.428
3363,30,0,300.409,297.811,298.425
3363.5,30,0,300.398,297.867,298.467
3364,30,0,300.388,297.911,298.499
3364.5,30,0,300.374,297.911,298.486
3365,30,0,300.363,297.911,298.477
3365.5,30,0,300.381,297.889,298.423
3366,30,0,300.394,297.871,298.38
3366.5,30,0,300.413,297.866,298.387
3367,30,0,300.427,297.861,298.392
3367.5,30,0,300.389,297.85,298.381
3368,30,0,300.36,297.842,298.373
3368.5,30,0,300.387,297.821,298.389
3369,30,0,300.408,297.804,298.4
3369.5,30,0,300.382,297.821,298.414
3370,30,0,300.361,297.833,298.425
3370.5,30,0,300.375,297.838,298.414
3371,30,0,300.385,297.842,298.406
3371.5,30,0,300.408,297.839,298.411
3372,30,0,300.426,297.838,298.414
3372.5,30,0,300.42,297.871,298.413
3373,30,0,300.415,297.897,298.411
3373.5,30,0,300.411,297.882,298.385
3374,30,0,300.409,297.871,298.365
3374.5,30,0,300.411,297.834,298.356
3375,30,0,300.414,297.805,298.347
3375.5,30,0,300.398,297.815,298.347
3376,30,0,300.386,297.821,298.347
3376.5,30,0,300.369,297.855,298.365
3377,30,0,300.355,297.882,298.379
3377.5,30,0,300.358,297.867,298.398
3378,30,0,300.359,297.856,298.414
3378.5,30,0,300.367,297.83,298.441
3379,30,0,300.374,297.809,298.462
3379.5,30,0,300.442,297.831,298.453
3380,30,0,300.494,297.847,298.446
3380.5,30,0,300.507,297.866,298.45
3381,30,0,300.516,297.881,298.452
3381.5,30,0,300.463,297.872,298.433
3382,30,0,300.421,297.866,298.417
3382.5,30,0,300.433,297.874,298.427
3383,30,0,300.443,297.88,298.434
3383.5,30,0,300.417,297.863,298.455
3384,30,0,300.397,297.848,298.472
